"Observation station","Year","Month","Day","Time [Local time]","Snow depth [cm]"
"Pudasjärvi Sarakylä","2022","3","31","03:00","61"
"Pudasjärvi Sarakylä","2022","4","1","03:00","61"
"Pudasjärvi Sarakylä","2022","4","2","03:00","60"
"Pudasjärvi Sarakylä","2022","4","3","03:00","61"
"Pudasjärvi Sarakylä","2022","4","4","03:00","61"
"Pudasjärvi Sarakylä","2022","4","5","03:00","65"
"Pudasjärvi Sarakylä","2022","4","6","03:00","67"
"Pudasjärvi Sarakylä","2022","4","7","03:00","66"
"Pudasjärvi Sarakylä","2022","4","8","03:00","65"
"Pudasjärvi Sarakylä","2022","4","9","03:00","64"
"Pudasjärvi Sarakylä","2022","4","10","03:00","64"
"Pudasjärvi Sarakylä","2022","4","11","03:00","63"
"Pudasjärvi Sarakylä","2022","4","12","03:00","64"
"Pudasjärvi Sarakylä","2022","4","13","03:00","63"
"Pudasjärvi Sarakylä","2022","4","14","03:00","64"
"Pudasjärvi Sarakylä","2022","4","15","03:00","61"
"Pudasjärvi Sarakylä","2022","4","16","03:00","60"
"Pudasjärvi Sarakylä","2022","4","17","03:00","60"
"Pudasjärvi Sarakylä","2022","4","18","03:00","56"
"Pudasjärvi Sarakylä","2022","4","19","03:00","50"
"Pudasjärvi Sarakylä","2022","4","20","03:00","46"
"Pudasjärvi Sarakylä","2022","4","21","03:00","42"
"Pudasjärvi Sarakylä","2022","4","22","03:00","35"
"Pudasjärvi Sarakylä","2022","4","23","03:00","32"
"Pudasjärvi Sarakylä","2022","4","24","03:00","30"
"Pudasjärvi Sarakylä","2022","4","25","03:00","28"
"Pudasjärvi Sarakylä","2022","4","26","03:00","26"
"Pudasjärvi Sarakylä","2022","4","27","03:00","26"
"Pudasjärvi Sarakylä","2022","4","28","03:00","25"
"Pudasjärvi Sarakylä","2022","4","29","03:00","26"
"Pudasjärvi Sarakylä","2022","4","30","03:00","26"
"Pudasjärvi Sarakylä","2022","5","1","03:00","25"
"Pudasjärvi Sarakylä","2022","5","2","03:00","26"
"Pudasjärvi Sarakylä","2022","5","3","03:00","25"
"Pudasjärvi Sarakylä","2022","5","4","03:00","24"
"Pudasjärvi Sarakylä","2022","5","5","03:00","23"
"Pudasjärvi Sarakylä","2022","5","6","03:00","22"
"Pudasjärvi Sarakylä","2022","5","7","03:00","16"
"Pudasjärvi Sarakylä","2022","5","8","03:00","12"
"Pudasjärvi Sarakylä","2022","5","9","03:00","10"
"Pudasjärvi Sarakylä","2022","5","10","03:00","4"
"Pudasjärvi Sarakylä","2022","5","11","03:00","0"
"Pudasjärvi Sarakylä","2022","5","12","03:00","0"
"Pudasjärvi Sarakylä","2022","5","13","03:00","0"
"Pudasjärvi Sarakylä","2022","5","14","03:00","-1"
"Pudasjärvi Sarakylä","2022","5","15","03:00","-1"
"Pudasjärvi Sarakylä","2022","5","16","03:00","-1"
"Pudasjärvi Sarakylä","2022","5","17","03:00","-1"
"Pudasjärvi Sarakylä","2022","5","18","03:00","-1"
"Pudasjärvi Sarakylä","2022","5","19","03:00","-1"
"Pudasjärvi Sarakylä","2022","5","20","03:00","-1"
"Pudasjärvi Sarakylä","2022","5","21","03:00","-1"
"Pudasjärvi Sarakylä","2022","5","22","03:00","-1"
"Pudasjärvi Sarakylä","2022","5","23","03:00","-1"
"Pudasjärvi Sarakylä","2022","5","24","03:00","-1"
"Pudasjärvi Sarakylä","2022","5","25","03:00","-1"
"Pudasjärvi Sarakylä","2022","5","26","03:00","-1"
"Pudasjärvi Sarakylä","2022","5","27","03:00","-1"
"Pudasjärvi Sarakylä","2022","5","28","03:00","-1"
"Pudasjärvi Sarakylä","2022","5","29","03:00","-1"
"Pudasjärvi Sarakylä","2022","5","30","03:00","-1"
"Pudasjärvi Sarakylä","2022","5","31","03:00","-1"
"Pudasjärvi Sarakylä","2022","6","1","03:00","-1"
"Pudasjärvi Sarakylä","2022","6","2","03:00","-1"
"Pudasjärvi Sarakylä","2022","6","3","03:00","-1"
"Pudasjärvi Sarakylä","2022","6","4","03:00","-1"
"Pudasjärvi Sarakylä","2022","6","5","03:00","-1"
"Pudasjärvi Sarakylä","2022","6","6","03:00","-1"
"Pudasjärvi Sarakylä","2022","6","7","03:00","-1"
"Pudasjärvi Sarakylä","2022","6","8","03:00","-1"
"Pudasjärvi Sarakylä","2022","6","9","03:00","-1"
"Pudasjärvi Sarakylä","2022","6","10","03:00","-1"
"Pudasjärvi Sarakylä","2022","6","11","03:00","-1"
"Pudasjärvi Sarakylä","2022","6","12","03:00","-1"
"Pudasjärvi Sarakylä","2022","6","13","03:00","-1"
"Pudasjärvi Sarakylä","2022","6","14","03:00","-1"
"Pudasjärvi Sarakylä","2022","6","15","03:00","-1"
"Pudasjärvi Sarakylä","2022","6","16","03:00","-1"
"Pudasjärvi Sarakylä","2022","6","17","03:00","-1"
"Pudasjärvi Sarakylä","2022","6","18","03:00","-1"
"Pudasjärvi Sarakylä","2022","6","19","03:00","-1"
"Pudasjärvi Sarakylä","2022","6","20","03:00","-1"
"Pudasjärvi Sarakylä","2022","6","21","03:00","-1"
"Pudasjärvi Sarakylä","2022","6","22","03:00","-1"
"Pudasjärvi Sarakylä","2022","6","23","03:00","-1"
"Pudasjärvi Sarakylä","2022","6","24","03:00","-1"
"Pudasjärvi Sarakylä","2022","6","25","03:00","-1"
"Pudasjärvi Sarakylä","2022","6","26","03:00","-1"
"Pudasjärvi Sarakylä","2022","6","27","03:00","-1"
"Pudasjärvi Sarakylä","2022","6","28","03:00","-1"
"Pudasjärvi Sarakylä","2022","6","29","03:00","-1"
"Pudasjärvi Sarakylä","2022","6","30","03:00","-1"
"Pudasjärvi Sarakylä","2022","7","1","03:00","-1"
"Pudasjärvi Sarakylä","2022","7","2","03:00","-1"
"Pudasjärvi Sarakylä","2022","7","3","03:00","-1"
"Pudasjärvi Sarakylä","2022","7","4","03:00","-1"
"Pudasjärvi Sarakylä","2022","7","5","03:00","-1"
"Pudasjärvi Sarakylä","2022","7","6","03:00","-1"
"Pudasjärvi Sarakylä","2022","7","7","03:00","-1"
"Pudasjärvi Sarakylä","2022","7","8","03:00","-1"
"Pudasjärvi Sarakylä","2022","7","9","03:00","-1"
"Pudasjärvi Sarakylä","2022","7","10","03:00","-1"
"Pudasjärvi Sarakylä","2022","7","11","03:00","-1"
"Pudasjärvi Sarakylä","2022","7","12","03:00","-1"
"Pudasjärvi Sarakylä","2022","7","13","03:00","-1"
"Pudasjärvi Sarakylä","2022","7","14","03:00","-1"
"Pudasjärvi Sarakylä","2022","7","15","03:00","-1"
"Pudasjärvi Sarakylä","2022","7","16","03:00","-1"
"Pudasjärvi Sarakylä","2022","7","17","03:00","-1"
"Pudasjärvi Sarakylä","2022","7","18","03:00","-1"
"Pudasjärvi Sarakylä","2022","7","19","03:00","-1"
"Pudasjärvi Sarakylä","2022","7","20","03:00","-1"
"Pudasjärvi Sarakylä","2022","7","21","03:00","-1"
"Pudasjärvi Sarakylä","2022","7","22","03:00","-1"
"Pudasjärvi Sarakylä","2022","7","23","03:00","-1"
"Pudasjärvi Sarakylä","2022","7","24","03:00","-1"
"Pudasjärvi Sarakylä","2022","7","25","03:00","-1"
"Pudasjärvi Sarakylä","2022","7","26","03:00","-1"
"Pudasjärvi Sarakylä","2022","7","27","03:00","-1"
"Pudasjärvi Sarakylä","2022","7","28","03:00","-1"
"Pudasjärvi Sarakylä","2022","7","29","03:00","-1"
"Pudasjärvi Sarakylä","2022","7","30","03:00","-1"
"Pudasjärvi Sarakylä","2022","7","31","03:00","-1"
"Pudasjärvi Sarakylä","2022","8","1","03:00","-1"
"Pudasjärvi Sarakylä","2022","8","2","03:00","-1"
"Pudasjärvi Sarakylä","2022","8","3","03:00","-1"
"Pudasjärvi Sarakylä","2022","8","4","03:00","-1"
"Pudasjärvi Sarakylä","2022","8","5","03:00","-1"
"Pudasjärvi Sarakylä","2022","8","6","03:00","-1"
"Pudasjärvi Sarakylä","2022","8","7","03:00","-1"
"Pudasjärvi Sarakylä","2022","8","8","03:00","-1"
"Pudasjärvi Sarakylä","2022","8","9","03:00","-1"
"Pudasjärvi Sarakylä","2022","8","10","03:00","-1"
"Pudasjärvi Sarakylä","2022","8","11","03:00","-1"
"Pudasjärvi Sarakylä","2022","8","12","03:00","-1"
"Pudasjärvi Sarakylä","2022","8","13","03:00","-1"
"Pudasjärvi Sarakylä","2022","8","14","03:00","-1"
"Pudasjärvi Sarakylä","2022","8","15","03:00","-1"
"Pudasjärvi Sarakylä","2022","8","16","03:00","-1"
"Pudasjärvi Sarakylä","2022","8","17","03:00","-1"
"Pudasjärvi Sarakylä","2022","8","18","03:00","-1"
"Pudasjärvi Sarakylä","2022","8","19","03:00","-1"
"Pudasjärvi Sarakylä","2022","8","20","03:00","-1"
"Pudasjärvi Sarakylä","2022","8","21","03:00","-1"
"Pudasjärvi Sarakylä","2022","8","22","03:00","-1"
"Pudasjärvi Sarakylä","2022","8","23","03:00","-1"
"Pudasjärvi Sarakylä","2022","8","24","03:00","-1"
"Pudasjärvi Sarakylä","2022","8","25","03:00","-1"
"Pudasjärvi Sarakylä","2022","8","26","03:00","-1"
"Pudasjärvi Sarakylä","2022","8","27","03:00","-1"
"Pudasjärvi Sarakylä","2022","8","28","03:00","-1"
"Pudasjärvi Sarakylä","2022","8","29","03:00","-1"
"Pudasjärvi Sarakylä","2022","8","30","03:00","-1"
"Pudasjärvi Sarakylä","2022","8","31","03:00","-1"
"Pudasjärvi Sarakylä","2022","9","1","03:00","-1"
"Pudasjärvi Sarakylä","2022","9","2","03:00","-1"
"Pudasjärvi Sarakylä","2022","9","3","03:00","-1"
"Pudasjärvi Sarakylä","2022","9","4","03:00","-1"
"Pudasjärvi Sarakylä","2022","9","5","03:00","-1"
"Pudasjärvi Sarakylä","2022","9","6","03:00","-1"
"Pudasjärvi Sarakylä","2022","9","7","03:00","-1"
"Pudasjärvi Sarakylä","2022","9","8","03:00","-1"
"Pudasjärvi Sarakylä","2022","9","9","03:00","-1"
"Pudasjärvi Sarakylä","2022","9","10","03:00","-1"
"Pudasjärvi Sarakylä","2022","9","11","03:00","-1"
"Pudasjärvi Sarakylä","2022","9","12","03:00","-1"
"Pudasjärvi Sarakylä","2022","9","13","03:00","-1"
"Pudasjärvi Sarakylä","2022","9","14","03:00","-1"
"Pudasjärvi Sarakylä","2022","9","15","03:00","-1"
"Pudasjärvi Sarakylä","2022","9","16","03:00","-1"
"Pudasjärvi Sarakylä","2022","9","17","03:00","-1"
"Pudasjärvi Sarakylä","2022","9","18","03:00","-1"
"Pudasjärvi Sarakylä","2022","9","19","03:00","-1"
"Pudasjärvi Sarakylä","2022","9","20","03:00","-1"
"Pudasjärvi Sarakylä","2022","9","21","03:00","-1"
"Pudasjärvi Sarakylä","2022","9","22","03:00","-1"
"Pudasjärvi Sarakylä","2022","9","23","03:00","-1"
"Pudasjärvi Sarakylä","2022","9","24","03:00","-1"
"Pudasjärvi Sarakylä","2022","9","25","03:00","-1"
"Pudasjärvi Sarakylä","2022","9","26","03:00","-1"
"Pudasjärvi Sarakylä","2022","9","27","03:00","-1"
"Pudasjärvi Sarakylä","2022","9","28","03:00","-1"
"Pudasjärvi Sarakylä","2022","9","29","03:00","-1"
"Pudasjärvi Sarakylä","2022","9","30","03:00","-1"
"Pudasjärvi Sarakylä","2022","10","1","03:00","-1"
"Pudasjärvi Sarakylä","2022","10","2","03:00","-1"
"Pudasjärvi Sarakylä","2022","10","3","03:00","-1"
"Pudasjärvi Sarakylä","2022","10","4","03:00","-1"
"Pudasjärvi Sarakylä","2022","10","5","03:00","-1"
"Pudasjärvi Sarakylä","2022","10","6","03:00","-1"
"Pudasjärvi Sarakylä","2022","10","7","03:00","-1"
"Pudasjärvi Sarakylä","2022","10","8","03:00","-1"
"Pudasjärvi Sarakylä","2022","10","9","03:00","-1"
"Pudasjärvi Sarakylä","2022","10","10","03:00","-1"
"Pudasjärvi Sarakylä","2022","10","11","03:00","-1"
"Pudasjärvi Sarakylä","2022","10","12","03:00","-1"
"Pudasjärvi Sarakylä","2022","10","13","03:00","-1"
"Pudasjärvi Sarakylä","2022","10","14","03:00","-1"
"Pudasjärvi Sarakylä","2022","10","15","03:00","-1"
"Pudasjärvi Sarakylä","2022","10","16","03:00","-1"
"Pudasjärvi Sarakylä","2022","10","17","03:00","-1"
"Pudasjärvi Sarakylä","2022","10","18","03:00","-1"
"Pudasjärvi Sarakylä","2022","10","19","03:00","-1"
"Pudasjärvi Sarakylä","2022","10","20","03:00","-1"
"Pudasjärvi Sarakylä","2022","10","21","03:00","-1"
"Pudasjärvi Sarakylä","2022","10","22","03:00","-1"
"Pudasjärvi Sarakylä","2022","10","23","03:00","-1"
"Pudasjärvi Sarakylä","2022","10","24","03:00","-1"
"Pudasjärvi Sarakylä","2022","10","25","03:00","-1"
"Pudasjärvi Sarakylä","2022","10","26","03:00","-1"
"Pudasjärvi Sarakylä","2022","10","27","03:00","-1"
"Pudasjärvi Sarakylä","2022","10","28","03:00","-1"
"Pudasjärvi Sarakylä","2022","10","29","03:00","-1"
"Pudasjärvi Sarakylä","2022","10","30","03:00","-1"
"Pudasjärvi Sarakylä","2022","10","31","02:00","-1"
"Pudasjärvi Sarakylä","2022","11","1","02:00","-1"
"Pudasjärvi Sarakylä","2022","11","2","02:00","-1"
"Pudasjärvi Sarakylä","2022","11","3","02:00","-1"
"Pudasjärvi Sarakylä","2022","11","4","02:00","-1"
"Pudasjärvi Sarakylä","2022","11","5","02:00","-1"
"Pudasjärvi Sarakylä","2022","11","6","02:00","-1"
"Pudasjärvi Sarakylä","2022","11","7","02:00","-1"
"Pudasjärvi Sarakylä","2022","11","8","02:00","-1"
"Pudasjärvi Sarakylä","2022","11","9","02:00","3"
"Pudasjärvi Sarakylä","2022","11","10","02:00","4"
"Pudasjärvi Sarakylä","2022","11","11","02:00","4"
"Pudasjärvi Sarakylä","2022","11","12","02:00","-1"
"Pudasjärvi Sarakylä","2022","11","13","02:00","-1"
"Pudasjärvi Sarakylä","2022","11","14","02:00","-1"
"Pudasjärvi Sarakylä","2022","11","15","02:00","-1"
"Pudasjärvi Sarakylä","2022","11","16","02:00","-1"
"Pudasjärvi Sarakylä","2022","11","17","02:00","-1"
"Pudasjärvi Sarakylä","2022","11","18","02:00","-1"
"Pudasjärvi Sarakylä","2022","11","19","02:00","-1"
"Pudasjärvi Sarakylä","2022","11","20","02:00","-1"
"Pudasjärvi Sarakylä","2022","11","21","02:00","-1"
"Pudasjärvi Sarakylä","2022","11","22","02:00","1"
"Pudasjärvi Sarakylä","2022","11","23","02:00","1"
"Pudasjärvi Sarakylä","2022","11","24","02:00","1"
"Pudasjärvi Sarakylä","2022","11","25","02:00","1"
"Pudasjärvi Sarakylä","2022","11","26","02:00","1"
"Pudasjärvi Sarakylä","2022","11","27","02:00","1"
"Pudasjärvi Sarakylä","2022","11","28","02:00","1"
"Pudasjärvi Sarakylä","2022","11","29","02:00","1"
"Pudasjärvi Sarakylä","2022","11","30","02:00","1"
"Pudasjärvi Sarakylä","2022","12","1","02:00","6"
"Pudasjärvi Sarakylä","2022","12","2","02:00","9"
"Pudasjärvi Sarakylä","2022","12","3","02:00","10"
"Pudasjärvi Sarakylä","2022","12","4","02:00","10"
"Pudasjärvi Sarakylä","2022","12","5","02:00","12"
"Pudasjärvi Sarakylä","2022","12","6","02:00","17"
"Pudasjärvi Sarakylä","2022","12","7","02:00","23"
"Pudasjärvi Sarakylä","2022","12","8","02:00","23"
"Pudasjärvi Sarakylä","2022","12","9","02:00","23"
"Pudasjärvi Sarakylä","2022","12","10","02:00","24"
"Pudasjärvi Sarakylä","2022","12","11","02:00","24"
"Pudasjärvi Sarakylä","2022","12","12","02:00","23"
"Pudasjärvi Sarakylä","2022","12","13","02:00","22"
"Pudasjärvi Sarakylä","2022","12","14","02:00","25"
"Pudasjärvi Sarakylä","2022","12","15","02:00","25"
"Pudasjärvi Sarakylä","2022","12","16","02:00","25"
"Pudasjärvi Sarakylä","2022","12","17","02:00","25"
"Pudasjärvi Sarakylä","2022","12","18","02:00","25"
"Pudasjärvi Sarakylä","2022","12","19","02:00","26"
"Pudasjärvi Sarakylä","2022","12","20","02:00","26"
"Pudasjärvi Sarakylä","2022","12","21","02:00","28"
"Pudasjärvi Sarakylä","2022","12","22","02:00","28"
"Pudasjärvi Sarakylä","2022","12","23","02:00","31"
"Pudasjärvi Sarakylä","2022","12","24","02:00","31"
"Pudasjärvi Sarakylä","2022","12","25","02:00","30"
"Pudasjärvi Sarakylä","2022","12","26","02:00","29"
"Pudasjärvi Sarakylä","2022","12","27","02:00","29"
"Pudasjärvi Sarakylä","2022","12","28","02:00","29"
"Pudasjärvi Sarakylä","2022","12","29","02:00","30"
"Pudasjärvi Sarakylä","2022","12","30","02:00","30"
"Pudasjärvi Sarakylä","2022","12","31","02:00","30"
"Pudasjärvi Sarakylä","2023","1","1","02:00","33"
"Pudasjärvi Sarakylä","2023","1","2","02:00","33"
"Pudasjärvi Sarakylä","2023","1","3","02:00","33"
"Pudasjärvi Sarakylä","2023","1","4","02:00","33"
"Pudasjärvi Sarakylä","2023","1","5","02:00","33"
"Pudasjärvi Sarakylä","2023","1","6","02:00","33"
"Pudasjärvi Sarakylä","2023","1","7","02:00","34"
"Pudasjärvi Sarakylä","2023","1","8","02:00","34"
"Pudasjärvi Sarakylä","2023","1","9","02:00","33"
"Pudasjärvi Sarakylä","2023","1","10","02:00","33"
"Pudasjärvi Sarakylä","2023","1","11","02:00","36"
"Pudasjärvi Sarakylä","2023","1","12","02:00","39"
"Pudasjärvi Sarakylä","2023","1","13","02:00","37"
"Pudasjärvi Sarakylä","2023","1","14","02:00","41"
"Pudasjärvi Sarakylä","2023","1","15","02:00","43"
"Pudasjärvi Sarakylä","2023","1","16","02:00","43"
"Pudasjärvi Sarakylä","2023","1","17","02:00","47"
"Pudasjärvi Sarakylä","2023","1","18","02:00","46"
"Pudasjärvi Sarakylä","2023","1","19","02:00","48"
"Pudasjärvi Sarakylä","2023","1","20","02:00","48"
"Pudasjärvi Sarakylä","2023","1","21","02:00","48"
"Pudasjärvi Sarakylä","2023","1","22","02:00","49"
"Pudasjärvi Sarakylä","2023","1","23","02:00","49"
"Pudasjärvi Sarakylä","2023","1","24","02:00","48"
"Pudasjärvi Sarakylä","2023","1","25","02:00","49"
"Pudasjärvi Sarakylä","2023","1","26","02:00","47"
"Pudasjärvi Sarakylä","2023","1","27","02:00","47"
"Pudasjärvi Sarakylä","2023","1","28","02:00","46"
"Pudasjärvi Sarakylä","2023","1","29","02:00","49"
"Pudasjärvi Sarakylä","2023","1","30","02:00","51"
"Pudasjärvi Sarakylä","2023","1","31","02:00","57"
"Pudasjärvi Sarakylä","2023","2","1","02:00","57"
"Pudasjärvi Sarakylä","2023","2","2","02:00","57"
"Pudasjärvi Sarakylä","2023","2","3","02:00","57"
"Pudasjärvi Sarakylä","2023","2","4","02:00","57"
"Pudasjärvi Sarakylä","2023","2","5","02:00","57"
"Pudasjärvi Sarakylä","2023","2","6","02:00","56"
"Pudasjärvi Sarakylä","2023","2","7","02:00","56"
"Pudasjärvi Sarakylä","2023","2","8","02:00","56"
"Pudasjärvi Sarakylä","2023","2","9","02:00","55"
"Pudasjärvi Sarakylä","2023","2","10","02:00","57"
"Pudasjärvi Sarakylä","2023","2","11","02:00","60"
"Pudasjärvi Sarakylä","2023","2","12","02:00","60"
"Pudasjärvi Sarakylä","2023","2","13","02:00","60"
"Pudasjärvi Sarakylä","2023","2","14","02:00","58"
"Pudasjärvi Sarakylä","2023","2","15","02:00","58"
"Pudasjärvi Sarakylä","2023","2","16","02:00","58"
"Pudasjärvi Sarakylä","2023","2","17","02:00","60"
"Pudasjärvi Sarakylä","2023","2","18","02:00","61"
"Pudasjärvi Sarakylä","2023","2","19","02:00","65"
"Pudasjärvi Sarakylä","2023","2","20","02:00","65"
"Pudasjärvi Sarakylä","2023","2","21","02:00","67"
"Pudasjärvi Sarakylä","2023","2","22","02:00","67"
"Pudasjärvi Sarakylä","2023","2","23","02:00","66"
"Pudasjärvi Sarakylä","2023","2","24","02:00","67"
"Pudasjärvi Sarakylä","2023","2","25","02:00","67"
"Pudasjärvi Sarakylä","2023","2","26","02:00","66"
"Pudasjärvi Sarakylä","2023","2","27","02:00","65"
"Pudasjärvi Sarakylä","2023","2","28","02:00","65"
"Pudasjärvi Sarakylä","2023","3","1","02:00","64"
"Pudasjärvi Sarakylä","2023","3","2","02:00","64"
"Pudasjärvi Sarakylä","2023","3","3","02:00","64"
"Pudasjärvi Sarakylä","2023","3","4","02:00","64"
"Pudasjärvi Sarakylä","2023","3","5","02:00","64"
"Pudasjärvi Sarakylä","2023","3","6","02:00","66"
"Pudasjärvi Sarakylä","2023","3","7","02:00","66"
"Pudasjärvi Sarakylä","2023","3","8","02:00","66"
"Pudasjärvi Sarakylä","2023","3","9","02:00","66"
"Pudasjärvi Sarakylä","2023","3","10","02:00","65"
"Pudasjärvi Sarakylä","2023","3","11","02:00","67"
"Pudasjärvi Sarakylä","2023","3","12","02:00","67"
"Pudasjärvi Sarakylä","2023","3","13","02:00","66"
"Pudasjärvi Sarakylä","2023","3","14","02:00","67"
"Pudasjärvi Sarakylä","2023","3","15","02:00","68"
"Pudasjärvi Sarakylä","2023","3","16","02:00","74"
"Pudasjärvi Sarakylä","2023","3","17","02:00","71"
"Pudasjärvi Sarakylä","2023","3","18","02:00","70"
"Pudasjärvi Sarakylä","2023","3","19","02:00","77"
"Pudasjärvi Sarakylä","2023","3","20","02:00","79"
"Pudasjärvi Sarakylä","2023","3","21","02:00","77"
"Pudasjärvi Sarakylä","2023","3","22","02:00","77"
"Pudasjärvi Sarakylä","2023","3","23","02:00","77"
"Pudasjärvi Sarakylä","2023","3","24","02:00","76"
"Pudasjärvi Sarakylä","2023","3","25","02:00","78"
"Pudasjärvi Sarakylä","2023","3","26","02:00","77"
"Pudasjärvi Sarakylä","2023","3","27","03:00","77"
"Pudasjärvi Sarakylä","2023","3","28","03:00","76"
"Pudasjärvi Sarakylä","2023","3","29","03:00","78"
"Pudasjärvi Sarakylä","2023","3","30","03:00","81"
"Pudasjärvi Sarakylä","2023","3","31","03:00","85"
"Pudasjärvi Sarakylä","2023","4","1","03:00","88"
"Pudasjärvi Sarakylä","2023","4","2","03:00","86"
"Pudasjärvi Sarakylä","2023","4","3","03:00","84"
"Pudasjärvi Sarakylä","2023","4","4","03:00","83"
"Pudasjärvi Sarakylä","2023","4","5","03:00","82"
"Pudasjärvi Sarakylä","2023","4","6","03:00","80"
"Pudasjärvi Sarakylä","2023","4","7","03:00","79"
"Pudasjärvi Sarakylä","2023","4","8","03:00","78"
"Pudasjärvi Sarakylä","2023","4","9","03:00","74"
"Pudasjärvi Sarakylä","2023","4","10","03:00","72"
"Pudasjärvi Sarakylä","2023","4","11","03:00","71"
"Pudasjärvi Sarakylä","2023","4","12","03:00","70"
"Pudasjärvi Sarakylä","2023","4","13","03:00","69"
"Pudasjärvi Sarakylä","2023","4","14","03:00","69"
"Pudasjärvi Sarakylä","2023","4","15","03:00","69"
"Pudasjärvi Sarakylä","2023","4","16","03:00","68"
"Pudasjärvi Sarakylä","2023","4","17","03:00","68"
"Pudasjärvi Sarakylä","2023","4","18","03:00","68"
"Pudasjärvi Sarakylä","2023","4","19","03:00","65"
"Pudasjärvi Sarakylä","2023","4","20","03:00","63"
"Pudasjärvi Sarakylä","2023","4","21","03:00","57"
"Pudasjärvi Sarakylä","2023","4","22","03:00","52"
"Pudasjärvi Sarakylä","2023","4","23","03:00","52"
"Pudasjärvi Sarakylä","2023","4","24","03:00","52"
"Pudasjärvi Sarakylä","2023","4","25","03:00","52"
"Pudasjärvi Sarakylä","2023","4","26","03:00","51"
"Pudasjärvi Sarakylä","2023","4","27","03:00","47"
"Pudasjärvi Sarakylä","2023","4","28","03:00","41"
"Pudasjärvi Sarakylä","2023","4","29","03:00","42"
"Pudasjärvi Sarakylä","2023","4","30","03:00","45"
"Pudasjärvi Sarakylä","2023","5","1","03:00","40"
"Pudasjärvi Sarakylä","2023","5","2","03:00","38"
"Pudasjärvi Sarakylä","2023","5","3","03:00","35"
"Pudasjärvi Sarakylä","2023","5","4","03:00","35"
"Pudasjärvi Sarakylä","2023","5","5","03:00","35"
"Pudasjärvi Sarakylä","2023","5","6","03:00","35"
"Pudasjärvi Sarakylä","2023","5","7","03:00","32"
"Pudasjärvi Sarakylä","2023","5","8","03:00","30"
"Pudasjärvi Sarakylä","2023","5","9","03:00","20"
"Pudasjärvi Sarakylä","2023","5","10","03:00","15"
"Pudasjärvi Sarakylä","2023","5","11","03:00","9"
"Pudasjärvi Sarakylä","2023","5","12","03:00","5"
"Pudasjärvi Sarakylä","2023","5","13","03:00","-1"
"Pudasjärvi Sarakylä","2023","5","14","03:00","-1"
"Pudasjärvi Sarakylä","2023","5","15","03:00","-1"
"Pudasjärvi Sarakylä","2023","5","16","03:00","-1"
"Pudasjärvi Sarakylä","2023","5","17","03:00","-1"
"Pudasjärvi Sarakylä","2023","5","18","03:00","-1"
"Pudasjärvi Sarakylä","2023","5","19","03:00","-1"
"Pudasjärvi Sarakylä","2023","5","20","03:00","-1"
"Pudasjärvi Sarakylä","2023","5","21","03:00","-1"
"Pudasjärvi Sarakylä","2023","5","22","03:00","-1"
"Pudasjärvi Sarakylä","2023","5","23","03:00","-1"
"Pudasjärvi Sarakylä","2023","5","24","03:00","-1"
"Pudasjärvi Sarakylä","2023","5","25","03:00","-1"
"Pudasjärvi Sarakylä","2023","5","26","03:00","-1"
"Pudasjärvi Sarakylä","2023","5","27","03:00","-1"
"Pudasjärvi Sarakylä","2023","5","28","03:00","-1"
"Pudasjärvi Sarakylä","2023","5","29","03:00","-1"
"Pudasjärvi Sarakylä","2023","5","30","03:00","-1"
"Pudasjärvi Sarakylä","2023","5","31","03:00","-1"
"Pudasjärvi Sarakylä","2023","6","1","03:00","-1"
"Pudasjärvi Sarakylä","2023","6","2","03:00","-1"
"Pudasjärvi Sarakylä","2023","6","3","03:00","-1"
"Pudasjärvi Sarakylä","2023","6","4","03:00","-1"
"Pudasjärvi Sarakylä","2023","6","5","03:00","-1"
"Pudasjärvi Sarakylä","2023","6","6","03:00","-1"
"Pudasjärvi Sarakylä","2023","6","7","03:00","-1"
"Pudasjärvi Sarakylä","2023","6","8","03:00","-1"
"Pudasjärvi Sarakylä","2023","6","9","03:00","-1"
"Pudasjärvi Sarakylä","2023","6","10","03:00","-1"
"Pudasjärvi Sarakylä","2023","6","11","03:00","-1"
"Pudasjärvi Sarakylä","2023","6","12","03:00","-1"
"Pudasjärvi Sarakylä","2023","6","13","03:00","-1"
"Pudasjärvi Sarakylä","2023","6","14","03:00","-1"
"Pudasjärvi Sarakylä","2023","6","15","03:00","-1"
"Pudasjärvi Sarakylä","2023","6","16","03:00","-1"
"Pudasjärvi Sarakylä","2023","6","17","03:00","-1"
"Pudasjärvi Sarakylä","2023","6","18","03:00","-1"
"Pudasjärvi Sarakylä","2023","6","19","03:00","-1"
"Pudasjärvi Sarakylä","2023","6","20","03:00","-1"
"Pudasjärvi Sarakylä","2023","6","21","03:00","-1"
"Pudasjärvi Sarakylä","2023","6","22","03:00","-1"
"Pudasjärvi Sarakylä","2023","6","23","03:00","-1"
"Pudasjärvi Sarakylä","2023","6","24","03:00","-1"
"Pudasjärvi Sarakylä","2023","6","25","03:00","-1"
"Pudasjärvi Sarakylä","2023","6","26","03:00","-1"
"Pudasjärvi Sarakylä","2023","6","27","03:00","-1"
"Pudasjärvi Sarakylä","2023","6","28","03:00","-1"
"Pudasjärvi Sarakylä","2023","6","29","03:00","-1"
"Pudasjärvi Sarakylä","2023","6","30","03:00","-1"
